is_gorafi,title,category
True,Claude Lelouch surpris en train de filmer des malades en phase terminale,culture
True,Jean d’Ormesson déjà élu personnalité préférée des résidents du Paradis,culture
True,[Vidéo] 58 secondes pour tout savoir de THE CROWN saison 2,culture
True,Dix choses à savoir sur Johnny Hallyday,culture
True,Polémique Incroyable Talent : le chanteur reconnaît aussi avoir joué sa chanson en play-back,culture
True,5 citations sur le bonheur facturées 3000 euros par des coachs de vie,culture
True,"Arrivé à la fin de son visa, l’acteur qui jouait E.T va être rapatrié vers sa planète d’origine",culture
True,Que devient Laurent Ruquier ?,culture
True,Renaud prépare un album de reprises de reprises de ses propres chansons,culture
True,"Déçu par la fin de son épisode de Peppa Pig, il se venge sur une tranche de jambon Herta",culture
True,Mario accusé d’avoir surfacturé une intervention de sauvetage de la princesse Peach,culture
True,Plusieurs comiques américains accusés d’avoir encouragé Tomer Sisley à devenir « humoriste »,culture
True,« Génération Cantat » annule précipitamment son projet d’album,culture
True,« Tidim tidim poum poum tchic paf ! » par Michel Jonasz,culture
True,Christine Angot,culture
True,Le public de Quotidien gêné par la tension sexuelle entre Martin Weill et lui-même,culture
True,ONPC – Yann Moix autorisé à lancer des aliments avariés sur les invités,culture
True,7 conseils pour arriver à prononcer le mot « Spritz » au bout de son troisième verre,culture
True,Il part trois mois en Australie car « la connexion au Wi-Fi est super bonne là-bas »,culture
True,Fipronil : les œufs contaminés vont être stockés puis lancés sur Kev Adams lors de son prochain spectacle,culture
True,"#Sponso Aveugle mais pas sourd, Daredevil unit les Defenders contre «Despacito»",culture
True,L’auteur de la chanson “Despacito” retrouvé riche à son domicile,culture
True,Le CSA autorise TF1 à couper ses diffusions d’alerte-enlèvement avec de la pub,culture
True,Éric Zemmour à la recherche d’un nouveau corps qui irait avec ses convictions de mâle dominant,culture
True,Élysée : David Guetta pressenti pour trouver la nouvelle mélodie de La Marseillaise,culture
True,Le concert de Nolwenn Leroy gâché par l’arrivée de Nolwenn Leroy,culture
True,Harry Potter a 20 ans : 10 choses à savoir sur l’apprenti sorcier,culture
True,Natacha Polony virée de Polony TV,culture
True,Macron confie à Johnny qu’il a toujours été un grand fan des « Lacs du Connemara »,culture
True,Il utilisait ses neveux pour brasser des likes sur Instagram,culture
True,Martin Weill hospitalisé après avoir été laissé sans surveillance dans une voiture au soleil,culture
True,Vanessa Burggraf annonce par erreur la mort de Laurent Ruquier dans ONPC,culture
True,C8 échoue à revendre son espace publicitaire sur Ebay,culture
True,92% des Français se disent « pas convaincus par le projet européen » après avoir regardé l’Eurovision,culture
True,Il voit toute sa vie défiler devant ses yeux après avoir été exposé à une chanson de Vianney,culture
True,#Sponsorisé Il économise 10 ans de psychanalyse en enlevant enfin son papier peint à fleurs,culture
True,"#Sponsorisé Effrayé par l’ampleur des travaux dans son appartement, il revient habiter chez ses parents à 42 ans",culture
True,"#Sponsorisé « Promis, je termine la chambre du petit le week-end prochain » déclare cet homme dont le fils a 18 ans",culture
True,"[Sponsorisé] Pour la 1ère fois depuis 10 ans, il emmène sa femme en week-end pour éviter de finir les travaux",culture
True,Son amour pour le rap ne survit pas au nouvel album de Gradur,culture
True,L’édition 2018 du Monopoly aura pour thème les époux Balkany,culture
True,"Incapable de se mettre d’accord sur un nom, un groupe de pop-rock se sépare au bout de trois minutes",culture
True,Danemark – Rosencrantz et Guildenstern sont morts,culture
True,"#Sponsorisé #SlipISInTheAir, Air France offre la gratuité sur ses billets à tout possesseur de Slip Français",culture
True,Mort de Chuck Berry : le monde apprend qu’il était encore en vie la semaine dernière,culture
True,"Pour chaque nouvel abonnement, Valeurs Actuelles offrira un œil de verre dédicacé",culture
True,Ce qu’il fallait retenir de la cérémonie des Césars,culture
True,Les scientifiques peinent toujours à résoudre l’opération « Toi+moi+eux+tous ceux qui le veulent »,culture
True,Ce qu’il fallait retenir du Grand Journal,culture
True,Après le succès de « Mariés au premier regard » M6 va lancer « Fécondées au premier regard »,culture
True,La sortie du dernier livre inédit du Gorafi éclipse totalement la victoire de Donald Trump,culture
True,Une fan demande le remboursement de son tatouage après avoir appris la séparation des Frero Delavega,culture
True,L’intégralité des scénarios de la saison 7 de Game of Thrones en téléchargement,culture
True,iTélé : la DRH tente de cacher à Jean-Marc Morandini l’arrivée du stagiaire de 3ème,culture
True,Cash Investigation : Dieu s’explique après les révélations d’Élise Lucet sur l’obsolescence programmée des humains,culture
True,"Après Jean-Marc Morandini, Jean-Luc Lahaye va intégrer à son tour la rédaction de i-Télé",culture
True,Valeurs Actuelles – Une enquête sur un fait divers annulée faute de musulman impliqué,culture
True,Bernard de la Villardière nous raconte sa version de sa rencontre avec de dangereux salafistes dealers de drogue,culture
True,Cyril Hanouna auditionné par le CSA suite à des propos intellectuels,culture
True,Pablo Escobar aurait dissimulé avant de mourir sa fortune dans le jardin des Balkany,culture
True,Deezer remplace ses publicités par du Indochine en lecture automatique pour forcer ses utilisateurs à s’abonner,culture
True,5 choses que vous ignorez mais qu’en fait vous saviez car vous l’aviez oublié,culture
True,Karine Le Marchand : « Les péquenauds m’ont rapporté gros »,culture
True,Le Gorafi envisage d’ajouter des articles à ses titres,culture
True,"Après plusieurs minutes de lutte, il réussit à faire rentrer dans sa valise les livres qu’il ne lira pas en vacances",culture
True,Les consignes à appliquer en urgence quand vous apercevez une personne en burquini,culture
True,Nos astuces gratuites pour dépenser moins si vous avez eu les moyens de partir en vacances,culture
True,Festival : il cache de la compote « Pom’Potes » dans sa bouteille de vodka,culture
True,Les films de Nicolas Cage entrent au patrimoine mondial de l’UNESCO,culture
True,Jean-Marc Morandini accusé d’avoir demandé des photos de nu au journalisme,culture
True,"[Sponsorisé] [NSFW] Après l’essence, la France frappée par une pénurie de bons acteurs de films X",culture
True,Les spécialistes prévoient un mojito corsé pour l’été 2016,culture
True,[Sponsorisé] [NSFW] Il affirme regarder les films pornos pour la qualité des scénarios,culture
True,Jean-Marc Morandini se lance dans une carrière de journaliste télé,culture
True,Puy du Fou : Philippe de Villiers défend son attraction « Croisade contre l’Arabe »,culture
True,Confort – La SNCF va équiper ses TGV de wagons individuels,culture
True,Netflix commande une 2e saison de Marseille « uniquement pour faire chier Télérama »,culture
True,Verdun : Le concert de Black M remplacé par un concert de Maître Gims,culture
True,"The Rock : « j’aime les personnages profonds, mais qui n’ont pas peur de mettre quelques bons pains dans la gueule »",culture
True,Une Autolib pressentie pour présenter « Le Petit Journal » la saison prochaine,culture
True,Mon enfant n’est pas HPI : que faire?,sciences
True,Bayer lance son calendrier de l’Avent contenant 24 pesticides,sciences
True,Il devient la première personne à tester tous les programmes de son lave-linge,sciences
True,Don de sperme : un militant RN demande si le laboratoire n’a pas le magazine Valeurs actuelles,sciences
True,"Pour freiner la fonte des glaces, le gouvernement fait installer 3000 climatiseurs sur la banquise",sciences
True,Donald Trump nomme un partisan de la Terre plate à la tête de la NASA,sciences
True,Une étude révèle que demander 2 fois de suite “Tu connais pas ça ???” fait de vous un être détestable,sciences
True,"Après son rachat par une société américaine, le Doliprane existera en version “goût burger”",sciences
True,Pascal Praud affirme que la tempête Kirk vient voler le travail des tempêtes françaises,sciences
True,Le Prix Nobel de médecine attribué à l’homme qui a découvert les micropuces 5G de Bill Gates dans les vaccins Covid,sciences
True,"Selon une étude, sur un malentendu ça peut marcher",sciences
True,"Après avoir tourné sur elle-même pendant des années, la Terre s’arrête pour vomir",sciences
True,Le Japon affirme que la chasse au Paul Watson est uniquement dans un but scientifique,sciences
True,Autocensure – D’après une étude…Non rien,sciences
True,5 recommandations de l’OMS pour lutter contre la variole du singe,sciences
True,Fact-check : quelle heure est-il ?,sciences
True,Régime – 8 maladies du Moyen-Âge pour avoir un Summer Body,sciences
True,Fact-check : oui ou non ?,sciences
True,"Selon une étude, tous les garçons et les filles de mon âge se promènent dans la rue 2 par 2",sciences
True,Une mention de “culpabilité-score” sera ajoutée sur les aliments,sciences
True,Une étude révèle que les gauchers sont plus habiles de leur main gauche,sciences
True,"Sondage de la semaine – La lettre O, Pooooooour ou Cntre ?",sciences
True,"Climat – Selon une étude, l’enfer pourrait augmenter de 2 degrés d’ici 2050",sciences
True,95% des Parisiens ne croient pas en la vie après le périphérique,sciences
True,Le secret des couples qui durent serait de dire du mal des autres couples,sciences
True,Pénurie de médicaments – Le gouvernement recommande de mettre une gousse d’ail sous son oreiller,sciences
True,Un astronaute de la NASA perd son stagiaire pendant une sortie dans l’espace,sciences
True,Astrologie – Mercure percute accidentellement un semi-remorque sur l’A6 en rétrogradant trop tôt,sciences
True,Canicule – Météo France tente d’apaiser le soleil en sacrifiant Evelyne Dhéliat,sciences
True,Ocean Gate annonce avoir déjà vendu toutes les places pour l’exploration du sous-marin disparu,sciences
True,"Par un procédé révolutionnaire, des scientifiques réussissent à transformer la Contrex en eau",sciences
True,Le conseil scientifique recommande des micro-siestes de 8 heures,sciences
True,Des archéologues découvrent les Conditions Générales d’Utilisations de l’Ancien Testament,sciences
True,Une étude sur la taille du pénis démontre que vous allez cliquer sur cet article,sciences
True,​Le rapport du GIEC annonce qu’il n’y aura bientôt plus assez d’arbres pour imprimer le prochain rapport du GIEC,sciences
True,Climat : ce qu’il faut retenir du rapport de synthèse du Giec,sciences
True,Le télescope James Webb découvre les idées de gauche d’Emmanuel Macron à 8000 années-lumière,sciences
